Age,Nutrients,Animal,TissueFullName,Location,Tissue,Exp,Animal ID,a1,a2,t1,t2,tm,i,x2
11,eat-2,6,Caudal BWM,Caudal,BWM,CMFLIM12,CMFLIM12 Animal6 DR Day11,0.785088438,0.214911562,0.5164605,2.592692,0.969263644,4810.067214,1.410702
11,eat-2,6,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM12,CMFLIM12 Animal6 DR Day11,0.684066446,0.315933554,0.539889,2.987251,1.316581873,5042.09633,0.9566755
11,eat-2,6,Cranial BWM,Cranial,BWM,CMFLIM12,CMFLIM12 Animal6 DR Day11,0.750519631,0.24948037,0.5646675,2.6044095,1.074398651,3174.909735,1.13382
11,eat-2,6,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM12,CMFLIM12 Animal6 DR Day11,0.582997824,0.417002177,0.592813,3.132546,1.626581876,3767.282313,0.897568
11,eat-2,6,PM,NA,PM,CMFLIM12,CMFLIM12 Animal6 DR Day11,0.605840291,0.394159709,0.521919,3.693957,1.756766025,6188.417668,0.931701
1,eat-2,6,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM12,CMFLIM12 Animal6 DR Day1,0.671532918,0.328467083,0.6294445,3.064438,1.429284852,9848.743181,0.864207
1,eat-2,6,Cranial BWM,Cranial,BWM,CMFLIM12,CMFLIM12 Animal6 DR Day1,0.730354706,0.269645295,0.69684,2.8503445,1.283303174,5172.903367,0.893441
1,eat-2,6,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM12,CMFLIM12 Animal6 DR Day1,0.64532805,0.35467195,0.600129,2.9969875,1.438894947,8192.889249,0.835825
1,eat-2,6,Germline,NA,Germline,CMFLIM12,CMFLIM12 Animal6 DR Day1,0.68158831,0.31841169,0.615207,2.934714,1.353535532,4192.56654,0.9701725
1,eat-2,6,PM,NA,PM,CMFLIM12,CMFLIM12 Animal6 DR Day1,0.690880707,0.309119293,0.5520405,2.384699,1.112906842,12545.19726,1.104896
3,eat-2,6,Caudal BWM,Caudal,BWM,CMFLIM12,CMFLIM12 Animal6 DR Day3,0.748230599,0.251769401,0.6404545,2.692863,1.184979205,8152.131417,0.932912
3,eat-2,6,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM12,CMFLIM12 Animal6 DR Day3,0.649180444,0.350819557,0.587332,2.9473735,1.398134255,12648.0606,0.985859
3,eat-2,6,Cranial BWM,Cranial,BWM,CMFLIM12,CMFLIM12 Animal6 DR Day3,0.716294303,0.283705698,0.6402595,2.736164,1.255489729,13230.88023,0.8513105
3,eat-2,6,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM12,CMFLIM12 Animal6 DR Day3,0.574233663,0.425766337,0.636315,3.0778495,1.645947449,17596.76498,0.8880095
3,eat-2,6,Germline,NA,Germline,CMFLIM12,CMFLIM12 Animal6 DR Day3,0.704713899,0.295286101,0.5678875,2.872451,1.255917232,8334.756262,0.837325
3,eat-2,6,PM,NA,PM,CMFLIM12,CMFLIM12 Animal6 DR Day3,0.701529111,0.298470889,0.6453735,2.518988,1.173464549,16840.36993,1.012465
5,eat-2,6,Caudal BWM,Caudal,BWM,CMFLIM12,CMFLIM12 Animal6 DR Day5,0.733947206,0.266052795,0.6151565,2.908476,1.245570856,2852.191483,0.939808
5,eat-2,6,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM12,CMFLIM12 Animal6 DR Day5,0.661070537,0.338929463,0.582484,2.777401,1.325760223,7668.006472,0.995445
5,eat-2,6,Cranial BWM,Cranial,BWM,CMFLIM12,CMFLIM12 Animal6 DR Day5,0.738979755,0.261020245,0.6223605,2.6466225,1.159728688,10522.03671,0.908472
5,eat-2,6,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM12,CMFLIM12 Animal6 DR Day5,0.691626956,0.308373044,0.5584215,2.748789,1.249373996,16181.13628,0.775739
5,eat-2,6,Germline,NA,Germline,CMFLIM12,CMFLIM12 Animal6 DR Day5,0.705607177,0.294392823,0.558031,2.7757865,1.232220655,3666.277827,0.8802215
5,eat-2,6,PM,NA,PM,CMFLIM12,CMFLIM12 Animal6 DR Day5,0.727625965,0.272374035,0.5611215,2.3498285,1.05474696,15530.99863,0.897449
9,eat-2,6,Caudal BWM,Caudal,BWM,CMFLIM12,CMFLIM12 Animal6 DR Day9,0.752463183,0.247536818,0.649901,2.78908,1.176823053,7253.602427,0.8768195
9,eat-2,6,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM12,CMFLIM12 Animal6 DR Day9,0.643951452,0.356048548,0.6808935,2.835059,1.447364482,9025.788697,0.901522
9,eat-2,6,Cranial BWM,Cranial,BWM,CMFLIM12,CMFLIM12 Animal6 DR Day9,0.744190175,0.255809825,0.6233395,2.767652,1.169261125,9800.66987,0.8873335
9,eat-2,6,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM12,CMFLIM12 Animal6 DR Day9,0.648470211,0.35152979,0.617317,2.8396685,1.353072477,10179.94825,0.8684155
9,eat-2,6,Germline,NA,Germline,CMFLIM12,CMFLIM12 Animal6 DR Day9,0.70625586,0.293744141,0.564465,2.8056285,1.22633545,3681.19946,0.7580255
9,eat-2,6,PM,NA,PM,CMFLIM12,CMFLIM12 Animal6 DR Day9,0.742283298,0.257716702,0.551709,2.3732265,1.016237374,13822.11051,1.0492875
11,eat-2,7,Caudal BWM,Caudal,BWM,CMFLIM12,CMFLIM12 Animal7 DR Day11,0.775649664,0.224350337,0.5999275,2.7047995,1.043826401,2958.110059,0.966137
11,eat-2,7,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM12,CMFLIM12 Animal7 DR Day11,0.689913443,0.310086558,0.578299,2.849731,1.292854185,6274.409533,0.8522825
11,eat-2,7,Cranial BWM,Cranial,BWM,CMFLIM12,CMFLIM12 Animal7 DR Day11,0.73257282,0.26742718,0.623978,2.65977,1.161902342,2483.533805,0.915113
11,eat-2,7,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM12,CMFLIM12 Animal7 DR Day11,0.721634066,0.278365934,0.543477,2.823256,1.183900618,5240.219899,1.2197505
11,eat-2,7,PM,NA,PM,CMFLIM12,CMFLIM12 Animal7 DR Day11,0.737340146,0.262659855,0.5571285,2.390089,1.054048396,5681.78026,1.1622375
1,eat-2,7,Caudal BWM,Caudal,BWM,CMFLIM12,CMFLIM12 Animal7 DR Day1,0.727525701,0.272474299,0.657082,2.991308,1.290086583,5675.789516,0.9551935
1,eat-2,7,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM12,CMFLIM12 Animal7 DR Day1,0.614882395,0.385117605,0.64304,2.998168,1.587441741,12956.88687,0.8263435
1,eat-2,7,Cranial BWM,Cranial,BWM,CMFLIM12,CMFLIM12 Animal7 DR Day1,0.728542929,0.271457071,0.7029295,3.002824,1.327731997,2548.845471,0.839688
1,eat-2,7,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM12,CMFLIM12 Animal7 DR Day1,0.642833195,0.357166806,0.560535,2.874961,1.39189775,5290.28133,0.995593
1,eat-2,7,Germline,NA,Germline,CMFLIM12,CMFLIM12 Animal7 DR Day1,0.697136532,0.302863468,0.6082245,2.9230265,1.317419847,2764.644095,0.758508
1,eat-2,7,PM,NA,PM,CMFLIM12,CMFLIM12 Animal7 DR Day1,0.607838611,0.392161389,0.6326365,2.399566,1.294278982,5318.122057,0.9304105
3,eat-2,7,Caudal BWM,Caudal,BWM,CMFLIM12,CMFLIM12 Animal7 DR Day3,0.780501106,0.219498894,0.5627805,2.694981,1.038398482,6395.471614,0.8245855
3,eat-2,7,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM12,CMFLIM12 Animal7 DR Day3,0.59383109,0.406168911,0.6442025,3.364343,1.759344596,8916.800557,1.0064935
3,eat-2,7,Cranial BWM,Cranial,BWM,CMFLIM12,CMFLIM12 Animal7 DR Day3,0.744035735,0.255964265,0.5601925,2.610451,1.08466014,6512.495879,0.9774175
3,eat-2,7,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM12,CMFLIM12 Animal7 DR Day3,0.622746431,0.377253569,0.6222435,2.9417185,1.459035925,15027.34893,1.0501255
3,eat-2,7,Germline,NA,Germline,CMFLIM12,CMFLIM12 Animal7 DR Day3,0.685748884,0.314251117,0.603984,2.981465,1.358472736,6180.948882,0.9374115
3,eat-2,7,PM,NA,PM,CMFLIM12,CMFLIM12 Animal7 DR Day3,0.717407616,0.282592384,0.5625315,2.4048615,1.084413142,12081.81115,1.317714
5,eat-2,7,Caudal BWM,Caudal,BWM,CMFLIM12,CMFLIM12 Animal7 DR Day5,0.729519869,0.270480132,0.686873,3.022017,1.349243284,4690.540216,0.8109095
5,eat-2,7,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM12,CMFLIM12 Animal7 DR Day5,0.656457749,0.343542251,0.788749,3.3861615,1.711825825,5639.383985,0.8604205
5,eat-2,7,Cranial BWM,Cranial,BWM,CMFLIM12,CMFLIM12 Animal7 DR Day5,0.715200396,0.284799605,0.6280765,2.7115125,1.224346365,5147.922691,0.9820355
5,eat-2,7,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM12,CMFLIM12 Animal7 DR Day5,0.611387621,0.388612379,0.628333,3.018277,1.549711272,9822.631199,0.9016075
5,eat-2,7,Germline,NA,Germline,CMFLIM12,CMFLIM12 Animal7 DR Day5,0.67106859,0.328931411,0.5955875,2.818465,1.340653193,2401.9988,0.761975
5,eat-2,7,PM,NA,PM,CMFLIM12,CMFLIM12 Animal7 DR Day5,0.675752695,0.324247305,0.598961,2.472576,1.20292028,9601.288484,1.0283035
9,eat-2,7,Caudal BWM,Caudal,BWM,CMFLIM12,CMFLIM12 Animal7 DR Day9,0.757077931,0.242922069,0.5910655,2.7315965,1.105332749,5001.799061,0.8572725
9,eat-2,7,Cranial BWM,Cranial,BWM,CMFLIM12,CMFLIM12 Animal7 DR Day9,0.758065214,0.241934786,0.618386,2.8272265,1.166893201,4680.28872,1.053293
9,eat-2,7,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM12,CMFLIM12 Animal7 DR Day9,0.649794259,0.350205741,0.580089,2.9361895,1.410919246,6003.680514,0.9982395
9,eat-2,7,Germline,NA,Germline,CMFLIM12,CMFLIM12 Animal7 DR Day9,0.692870915,0.307129085,0.6192485,2.9554985,1.336719326,4536.877253,0.8350555
9,eat-2,7,PM,NA,PM,CMFLIM12,CMFLIM12 Animal7 DR Day9,0.669629504,0.330370497,0.624162,2.4723065,1.239801509,5247.628008,0.768992
11,eat-2,8,Cranial BWM,Cranial,BWM,CMFLIM12,CMFLIM12 Animal8 DR Day11,0.743749535,0.256250465,0.634884,2.78795,1.170926733,3542.712217,1.020598
11,eat-2,8,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM12,CMFLIM12 Animal8 DR Day11,0.677392772,0.322607229,0.6022725,2.9228455,1.367485017,7326.795701,1.174592
11,eat-2,8,PM,NA,PM,CMFLIM12,CMFLIM12 Animal8 DR Day11,0.749614807,0.250385193,0.5802225,2.534464,1.077047034,6142.085333,1.072324
1,eat-2,8,Caudal BWM,Caudal,BWM,CMFLIM12,CMFLIM12 Animal8 DR Day1,0.721543551,0.27845645,0.697233,3.0025455,1.354425014,3060.837073,0.9794275
1,eat-2,8,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM12,CMFLIM12 Animal8 DR Day1,0.640764405,0.359235596,0.6432585,2.985905,1.482527734,7478.526411,0.854443
1,eat-2,8,Cranial BWM,Cranial,BWM,CMFLIM12,CMFLIM12 Animal8 DR Day1,0.744507079,0.255492922,0.622994,2.704994,1.14897829,7722.739579,0.9652675
1,eat-2,8,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM12,CMFLIM12 Animal8 DR Day1,0.655924132,0.344075869,0.568098,2.8479505,1.354592249,8854.674797,0.8940195
1,eat-2,8,Germline,NA,Germline,CMFLIM12,CMFLIM12 Animal8 DR Day1,0.736072086,0.263927915,0.5395015,2.652933,1.074006842,2721.298897,0.7808115
1,eat-2,8,PM,NA,PM,CMFLIM12,CMFLIM12 Animal8 DR Day1,0.693782334,0.306217667,0.5947725,2.4463585,1.166695625,9691.426903,1.0837715
3,eat-2,8,Caudal BWM,Caudal,BWM,CMFLIM12,CMFLIM12 Animal8 DR Day3,0.750843009,0.249156992,0.558451,2.5190115,1.039298588,4450.625352,0.8900295
3,eat-2,8,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM12,CMFLIM12 Animal8 DR Day3,0.691753427,0.308246574,0.5324555,2.739974,1.235489196,6664.191969,1.043583
3,eat-2,8,Cranial BWM,Cranial,BWM,CMFLIM12,CMFLIM12 Animal8 DR Day3,0.775803389,0.224196612,0.589632,2.8204795,1.085272539,7917.688672,1.029642
3,eat-2,8,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM12,CMFLIM12 Animal8 DR Day3,0.68109112,0.318908881,0.537837,2.8980675,1.296003454,9570.565935,0.9620975
3,eat-2,8,Germline,NA,Germline,CMFLIM12,CMFLIM12 Animal8 DR Day3,0.679404047,0.320595954,0.6955925,3.193623,1.487643764,8386.815657,0.9220585
3,eat-2,8,PM,NA,PM,CMFLIM12,CMFLIM12 Animal8 DR Day3,0.690662262,0.309337739,0.539765,2.3519925,1.130592961,10605.53948,0.8883585
5,eat-2,8,Cranial BWM,Cranial,BWM,CMFLIM12,CMFLIM12 Animal8 DR Day5,0.72015763,0.27984237,0.659422,2.8478875,1.25554598,7517.531151,1.0317885
5,eat-2,8,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM12,CMFLIM12 Animal8 DR Day5,0.700620732,0.299379269,0.539769,2.8215045,1.246190959,4521.686523,1.015827
5,eat-2,8,PM,NA,PM,CMFLIM12,CMFLIM12 Animal8 DR Day5,0.630901488,0.369098513,0.6317815,2.4732195,1.328137348,7408.170394,0.769379
9,eat-2,8,Caudal BWM,Caudal,BWM,CMFLIM12,CMFLIM12 Animal8 DR Day9,0.759660766,0.240339235,0.5893175,2.657662,1.08266124,13087.08511,0.9936755
9,eat-2,8,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM12,CMFLIM12 Animal8 DR Day9,0.760059658,0.239940342,0.5490115,2.685018,1.052761121,17446.42906,1.2205125
9,eat-2,8,Cranial BWM,Cranial,BWM,CMFLIM12,CMFLIM12 Animal8 DR Day9,0.717203847,0.282796154,0.6200675,2.686266,1.213542645,5791.056911,0.8905665
9,eat-2,8,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM12,CMFLIM12 Animal8 DR Day9,0.621605296,0.378394704,0.610663,2.8104525,1.422578118,5783.064542,0.830453
9,eat-2,8,PM,NA,PM,CMFLIM12,CMFLIM12 Animal8 DR Day9,0.751643466,0.248356535,0.6088375,2.507612,1.119563306,10136.97346,1.189631
11,eat-2,9,Caudal BWM,Caudal,BWM,CMFLIM12,CMFLIM12 Animal9 DR Day11,0.695221252,0.304778748,0.6058545,3.2961345,1.404659757,7129.985484,0.990574
3,eat-2,9,Caudal BWM,Caudal,BWM,CMFLIM12,CMFLIM12 Animal9 DR Day3,0.723261135,0.276738866,0.588342,2.5317525,1.131161687,4159.376408,1.0984795
3,eat-2,9,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM12,CMFLIM12 Animal9 DR Day3,0.676479526,0.323520475,0.5596995,2.8838205,1.303011341,6572.88479,0.905687
3,eat-2,9,Cranial BWM,Cranial,BWM,CMFLIM12,CMFLIM12 Animal9 DR Day3,0.778638353,0.221361647,0.630116,2.860493,1.119334129,14662.08779,1.2166325
3,eat-2,9,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM12,CMFLIM12 Animal9 DR Day3,0.721559693,0.278440308,0.5327335,2.7905795,1.164125564,13081.67013,0.955938
3,eat-2,9,Germline,NA,Germline,CMFLIM12,CMFLIM12 Animal9 DR Day3,0.68840001,0.31159999,0.790195,3.4270695,1.577564198,8533.068615,0.77177
3,eat-2,9,PM,NA,PM,CMFLIM12,CMFLIM12 Animal9 DR Day3,0.662242423,0.337757577,0.632226,2.3826365,1.240471474,13604.46924,0.99834
5,eat-2,9,Caudal BWM,Caudal,BWM,CMFLIM12,CMFLIM12 Animal9 DR Day5,0.679708373,0.320291628,0.622236,3.152313,1.423284255,8235.301576,1.012388
5,eat-2,9,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM12,CMFLIM12 Animal9 DR Day5,0.630273735,0.369726266,0.681627,3.295294,1.643543515,16818.88402,0.956325
5,eat-2,9,Cranial BWM,Cranial,BWM,CMFLIM12,CMFLIM12 Animal9 DR Day5,0.702028513,0.297971488,0.6442575,2.990193,1.344129532,5394.312921,1.078137
5,eat-2,9,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM12,CMFLIM12 Animal9 DR Day5,0.675485964,0.324514036,0.645976,3.372515,1.515943583,6572.624995,1.0198135
5,eat-2,9,Germline,NA,Germline,CMFLIM12,CMFLIM12 Animal9 DR Day5,0.696576356,0.303423644,0.591913,2.9500625,1.290714748,10723.25726,0.7812415
5,eat-2,9,PM,NA,PM,CMFLIM12,CMFLIM12 Animal9 DR Day5,0.686063527,0.313936473,0.587687,2.89816,1.306405595,3481.00784,0.900439
11,eat-2,1,Caudal BWM,Caudal,BWM,CMFLIM14,CMFLIM14 Animal1 DR Day11,0.760326565,0.239673436,0.5785455,2.572941,1.065428681,8099.770795,0.950913
11,eat-2,1,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM14,CMFLIM14 Animal1 DR Day11,0.672405821,0.32759418,0.584007,2.925365,1.327106254,10524.47123,0.819131
11,eat-2,1,Cranial BWM,Cranial,BWM,CMFLIM14,CMFLIM14 Animal1 DR Day11,0.733449462,0.266550538,0.613817,2.6889775,1.191888013,6052.392775,0.9836835
11,eat-2,1,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM14,CMFLIM14 Animal1 DR Day11,0.670427824,0.329572176,0.55792,2.806993,1.294429583,12494.10698,0.923072
11,eat-2,1,PM,NA,PM,CMFLIM14,CMFLIM14 Animal1 DR Day11,0.759152845,0.240847155,0.551747,2.731798,1.042564299,6589.798003,0.970095
1,eat-2,1,Caudal BWM,Caudal,BWM,CMFLIM14,CMFLIM14 Animal1 DR Day1,0.776716686,0.223283315,0.6251155,3.1252675,1.176378243,4745.649583,1.7841485
1,eat-2,1,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM14,CMFLIM14 Animal1 DR Day1,0.655796472,0.344203529,0.547656,3.008424,1.407574551,9026.638898,0.9957085
1,eat-2,1,Cranial BWM,Cranial,BWM,CMFLIM14,CMFLIM14 Animal1 DR Day1,0.784975275,0.215024726,0.6169805,3.020294,1.142953505,4416.627993,1.333036
1,eat-2,1,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM14,CMFLIM14 Animal1 DR Day1,0.724644946,0.275355055,0.551919,3.220608,1.296746398,7312.182103,1.3502685
1,eat-2,1,Germline,NA,Germline,CMFLIM14,CMFLIM14 Animal1 DR Day1,0.758471163,0.241528838,0.585258,3.0459605,1.189406298,4936.600035,0.873751
1,eat-2,1,PM,NA,PM,CMFLIM14,CMFLIM14 Animal1 DR Day1,0.754014795,0.245985206,0.6157925,2.941764,1.172372964,6734.936121,1.1567925
3,eat-2,1,Caudal BWM,Caudal,BWM,CMFLIM14,CMFLIM14 Animal1 DR Day3,0.726987094,0.273012906,0.617305,2.7691745,1.200361372,4263.278284,0.836075
3,eat-2,1,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM14,CMFLIM14 Animal1 DR Day3,0.660070083,0.339929918,0.6722025,2.991325,1.49013018,8322.866722,1.076314
3,eat-2,1,Cranial BWM,Cranial,BWM,CMFLIM14,CMFLIM14 Animal1 DR Day3,0.723458731,0.27654127,0.648937,2.7419885,1.215729574,3618.616201,0.9020355
3,eat-2,1,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM14,CMFLIM14 Animal1 DR Day3,0.679161493,0.320838508,0.569926,2.922007,1.329806892,6584.300043,0.9032465
3,eat-2,1,Germline,NA,Germline,CMFLIM14,CMFLIM14 Animal1 DR Day3,0.712003949,0.287996051,0.6040785,2.714866,1.218948594,7567.868943,0.8887795
3,eat-2,1,PM,NA,PM,CMFLIM14,CMFLIM14 Animal1 DR Day3,0.672392487,0.327607514,0.588977,2.356062,1.156590328,8637.339339,0.8923325
7,eat-2,1,Caudal BWM,Caudal,BWM,CMFLIM14,CMFLIM14 Animal1 DR Day7,0.670012572,0.329987428,0.5791935,2.8585245,1.357154054,1880.786573,0.8521005
7,eat-2,1,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM14,CMFLIM14 Animal1 DR Day7,0.695856231,0.304143769,0.5916645,2.996253,1.329137605,5059.043923,0.821002
7,eat-2,1,Cranial BWM,Cranial,BWM,CMFLIM14,CMFLIM14 Animal1 DR Day7,0.721329067,0.278670934,0.6011905,3.0603675,1.296457408,3750.734313,1.111853
7,eat-2,1,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM14,CMFLIM14 Animal1 DR Day7,0.703733355,0.296266645,0.584696,3.087665,1.333576846,7176.842208,1.099819
7,eat-2,1,PM,NA,PM,CMFLIM14,CMFLIM14 Animal1 DR Day7,0.712820794,0.287179207,0.632648,3.0035925,1.312582765,6255.651051,1.0342195
9,eat-2,1,Caudal BWM,Caudal,BWM,CMFLIM14,CMFLIM14 Animal1 DR Day9,0.711513759,0.288486241,0.5491105,2.579277,1.136773162,11949.07872,1.1457105
9,eat-2,1,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM14,CMFLIM14 Animal1 DR Day9,0.713413416,0.286586585,0.5926435,2.894458,1.27929913,15338.99814,1.0098015
9,eat-2,1,Cranial BWM,Cranial,BWM,CMFLIM14,CMFLIM14 Animal1 DR Day9,0.725615052,0.274384949,0.6163,2.74863,1.197431714,10326.52502,0.9589075
9,eat-2,1,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM14,CMFLIM14 Animal1 DR Day9,0.722468046,0.277531955,0.5969955,3.1167125,1.303421231,10780.40977,1.184278
9,eat-2,1,PM,NA,PM,CMFLIM14,CMFLIM14 Animal1 DR Day9,0.78465525,0.215344751,0.549785,2.552311,0.9813494,13335.59008,1.084339
3,eat-2,10,Caudal BWM,Caudal,BWM,CMFLIM14,CMFLIM14 Animal10 DR Day3,0.718979893,0.281020107,0.7539905,3.339131,1.408189979,4333.699159,1.239463
3,eat-2,10,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM14,CMFLIM14 Animal10 DR Day3,0.610310882,0.389689119,0.7790855,3.4784535,1.923714199,6894.662917,1.2375425
3,eat-2,10,Cranial BWM,Cranial,BWM,CMFLIM14,CMFLIM14 Animal10 DR Day3,0.687793573,0.312206428,0.5839995,2.7447925,1.258592716,10415.99553,0.826521
3,eat-2,10,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM14,CMFLIM14 Animal10 DR Day3,0.659985274,0.340014726,0.6289225,2.9666285,1.403512456,17471.47268,1.2326355
3,eat-2,10,PM,NA,PM,CMFLIM14,CMFLIM14 Animal10 DR Day3,0.704592995,0.295407006,0.6000915,2.508156,1.138668668,16619.87186,0.9925745
11,eat-2,2,Caudal BWM,Caudal,BWM,CMFLIM14,CMFLIM14 Animal2 DR Day11,0.750516288,0.249483712,0.565164,2.6616775,1.106503809,1438.292812,0.7571735
11,eat-2,2,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM14,CMFLIM14 Animal2 DR Day11,0.656635134,0.343364866,0.561917,3.028997,1.397818574,4149.029914,1.060987
11,eat-2,2,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM14,CMFLIM14 Animal2 DR Day11,0.628845814,0.371154186,0.6258015,3.0839455,1.533979232,10503.95638,1.007029
11,eat-2,2,PM,NA,PM,CMFLIM14,CMFLIM14 Animal2 DR Day11,0.658644122,0.341355879,0.60935,2.8056975,1.33343505,4740.83478,0.8832125
1,eat-2,2,Caudal BWM,Caudal,BWM,CMFLIM14,CMFLIM14 Animal2 DR Day1,0.771562798,0.228437203,0.6156295,3.0257185,1.133930297,3349.800463,1.2552485
1,eat-2,2,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM14,CMFLIM14 Animal2 DR Day1,0.714837965,0.285162035,0.511342,2.8097495,1.173746292,8594.375682,1.1144455
1,eat-2,2,Cranial BWM,Cranial,BWM,CMFLIM14,CMFLIM14 Animal2 DR Day1,0.718206297,0.281793703,0.607443,3.2536765,1.373562196,4842.888789,1.119758
1,eat-2,2,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM14,CMFLIM14 Animal2 DR Day1,0.717246314,0.282753686,0.55196,3.298488,1.32228268,13118.49535,0.8866005
1,eat-2,2,Germline,NA,Germline,CMFLIM14,CMFLIM14 Animal2 DR Day1,0.704178942,0.295821058,0.5806725,3.296923,1.367273345,6641.07436,0.8320925
1,eat-2,2,PM,NA,PM,CMFLIM14,CMFLIM14 Animal2 DR Day1,0.719599572,0.280400429,0.6215165,3.1771915,1.348908575,14628.18812,1.2232995
3,eat-2,2,Caudal BWM,Caudal,BWM,CMFLIM14,CMFLIM14 Animal2 DR Day3,0.720144742,0.279855259,0.663402,2.888349,1.276895308,4963.951868,0.943057
3,eat-2,2,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM14,CMFLIM14 Animal2 DR Day3,0.649611645,0.350388355,0.600279,2.941328,1.441021651,8378.669817,1.01732
3,eat-2,2,Cranial BWM,Cranial,BWM,CMFLIM14,CMFLIM14 Animal2 DR Day3,0.763815917,0.236184084,0.6712355,2.9232875,1.206666081,5326.288439,0.9147505
3,eat-2,2,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM14,CMFLIM14 Animal2 DR Day3,0.695295907,0.304704094,0.5661235,2.861376,1.265337059,7234.694395,1.0396275
3,eat-2,2,Germline,NA,Germline,CMFLIM14,CMFLIM14 Animal2 DR Day3,0.660876954,0.339123047,0.649714,2.917118,1.418513861,16045.3405,0.849232
3,eat-2,2,PM,NA,PM,CMFLIM14,CMFLIM14 Animal2 DR Day3,0.700492954,0.299507047,0.5795765,2.411108,1.111671622,6214.250631,0.994657
7,eat-2,2,Caudal BWM,Caudal,BWM,CMFLIM14,CMFLIM14 Animal2 DR Day7,0.686718997,0.313281004,0.630336,2.9398925,1.315308357,5349.516546,0.793653
7,eat-2,2,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM14,CMFLIM14 Animal2 DR Day7,0.667887562,0.332112438,0.612297,3.6102815,1.688099379,6880.132934,0.8271095
9,eat-2,2,Caudal BWM,Caudal,BWM,CMFLIM14,CMFLIM14 Animal2 DR Day9,0.714696993,0.285303007,0.7148955,3.144772,1.420924244,4310.426174,1.1028955
9,eat-2,2,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM14,CMFLIM14 Animal2 DR Day9,0.681585319,0.318414681,0.851851,3.6552075,1.747895665,14042.47938,1.4172
9,eat-2,2,Cranial BWM,Cranial,BWM,CMFLIM14,CMFLIM14 Animal2 DR Day9,0.727600069,0.272399931,0.671013,2.935276,1.277053671,7285.438739,0.8821605
9,eat-2,2,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM14,CMFLIM14 Animal2 DR Day9,0.646949828,0.353050173,0.6329845,2.8957,1.415635058,9991.367822,0.8890915
9,eat-2,2,PM,NA,PM,CMFLIM14,CMFLIM14 Animal2 DR Day9,0.70380136,0.29619864,0.603873,2.532922,1.199184135,7970.498562,0.989933
11,eat-2,3,Caudal BWM,Caudal,BWM,CMFLIM14,CMFLIM14 Animal3 DR Day11,0.691286844,0.308713157,0.5529085,2.632579,1.198458022,3103.046131,0.868243
11,eat-2,3,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM14,CMFLIM14 Animal3 DR Day11,0.667206953,0.332793047,0.515011,2.8173475,1.283211068,9009.920689,0.917101
